Sample	Assembler	Length_ratio
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9051
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9056
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.186
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.188
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9057
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9061
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9056
NCTC13251	HGAP	99.9056
NCTC13251	HGAP	99.9056
NCTC13251	HGAP	99.9063
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9058
NCTC13251	HGAP	100
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.188
NCTC13251	HGAP	99.9055
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.8124
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9057
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9052
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.188
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.188
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	99.9059
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.188
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100.188
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9055
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9056
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9057
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9052
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9056
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.188
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.7543
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9165
NCTC13251	HGAP	99.916
NCTC13251	HGAP	99.916
NCTC13251	HGAP	99.916
NCTC13251	HGAP	99.916
NCTC13251	HGAP	99.916
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.243
NCTC13251	HGAP	100.161
NCTC13251	HGAP	100
NCTC13251	HGAP	100.081
NCTC13251	HGAP	100.242
NCTC13251	HGAP	100
NCTC13251	HGAP	100.081
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.081
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.084
NCTC13251	HGAP	99.9077
NCTC13251	HGAP	99.8134
NCTC13251	HGAP	99.9062
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9064
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9057
NCTC13251	HGAP	99.9062
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9062
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.905
NCTC13251	HGAP	99.9056
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9063
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9064
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.094
NCTC13251	HGAP	99.9056
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9062
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.282
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9057
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.8117
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9051
NCTC13251	HGAP	99.9061
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.814
NCTC13251	HGAP	100
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9055
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9051
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9059
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9051
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9068
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9058
NCTC13251	HGAP	100.094
NCTC13251	HGAP	99.9057
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9062
NCTC13251	HGAP	99.9056
NCTC13251	HGAP	99.9057
NCTC13251	HGAP	100.094
NCTC13251	HGAP	99.9055
NCTC13251	HGAP	99.8127
NCTC13251	HGAP	99.9055
NCTC13251	HGAP	99.9055
NCTC13251	HGAP	99.9055
NCTC13251	HGAP	99.9059
NCTC13251	HGAP	99.9057
NCTC13251	HGAP	99.9056
NCTC13251	HGAP	99.9057
NCTC13251	HGAP	99.9055
NCTC13251	HGAP	99.906
NCTC13251	HGAP	99.9055
NCTC13251	HGAP	99.812
NCTC13251	HGAP	99.9064
NCTC13251	HGAP	99.9056
NCTC13251	HGAP	100.094
NCTC13251	HGAP	99.9994
NCTC13251	HGAP	99.9055
NCTC13251	HGAP	99.9055
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.8124
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.188
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.094
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9057
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9057
NCTC13251	HGAP	100
NCTC13251	HGAP	99.906
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9059
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100.095
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9058
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	99.9055
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
NCTC13251	HGAP	100
